t,phi,z,omega,vz,E,E_anal
30.830000,6.393263,255.402538,-0.033171,10.823862,94.040714,94.039612
30.840000,6.392931,255.510779,-0.033210,10.824291,94.040714,94.039612
30.850000,6.392598,255.619024,-0.033250,10.824722,94.040714,94.039612
30.860000,6.392266,255.727273,-0.033289,10.825157,94.040714,94.039612
30.870000,6.391933,255.835527,-0.033327,10.825594,94.040714,94.039612
30.880000,6.391599,255.943785,-0.033366,10.826035,94.040714,94.039612
30.890000,6.391265,256.052048,-0.033404,10.826479,94.040714,94.039612
30.900000,6.390931,256.160315,-0.033442,10.826926,94.040714,94.039612
30.910000,6.390596,256.268586,-0.033480,10.827376,94.040714,94.039612
30.920000,6.390261,256.376862,-0.033517,10.827829,94.040714,94.039612
30.930000,6.389926,256.485143,-0.033555,10.828285,94.040714,94.039612
30.940000,6.389590,256.593428,-0.033592,10.828744,94.040714,94.039612
30.950000,6.389254,256.701718,-0.033628,10.829206,94.040714,94.039612
30.960000,6.388918,256.810012,-0.033665,10.829671,94.040714,94.039612
30.970000,6.388581,256.918311,-0.033701,10.830139,94.040714,94.039612
30.980000,6.388244,257.026615,-0.033737,10.830611,94.040714,94.039612
30.990000,6.387906,257.134923,-0.033773,10.831085,94.040714,94.039612
31.000000,6.387568,257.243237,-0.033808,10.831562,94.040714,94.039612
31.010000,6.387230,257.351555,-0.033844,10.832042,94.040714,94.039612
31.020000,6.386891,257.459877,-0.033879,10.832525,94.040714,94.039612
31.030000,6.386552,257.568205,-0.033913,10.833011,94.040714,94.039612
31.040000,6.386213,257.676538,-0.033948,10.833500,94.040714,94.039612
31.050000,6.385874,257.784875,-0.033982,10.833992,94.040714,94.039612
31.060000,6.385534,257.893218,-0.034016,10.834487,94.040714,94.039612
31.070000,6.385193,258.001565,-0.034050,10.834985,94.040714,94.039612
31.080000,6.384853,258.109917,-0.034083,10.835486,94.040714,94.039612
31.090000,6.384512,258.218275,-0.034116,10.835989,94.040714,94.039612
31.100000,6.384170,258.326637,-0.034149,10.836496,94.040714,94.039612
31.110000,6.383829,258.435005,-0.034182,10.837005,94.040714,94.039612
31.120000,6.383487,258.543377,-0.034215,10.837517,94.040714,94.039612
31.130000,6.383144,258.651755,-0.034247,10.838032,94.040714,94.039612
31.140000,6.382802,258.760138,-0.034279,10.838550,94.040714,94.039612
31.150000,6.382459,258.868526,-0.034311,10.839071,94.040714,94.039612
31.160000,6.382115,258.976919,-0.034342,10.839594,94.040714,94.039612
31.170000,6.381772,259.085318,-0.034373,10.840121,94.040714,94.039612
31.180000,6.381428,259.193722,-0.034404,10.840650,94.040714,94.039612
31.190000,6.381084,259.302131,-0.034435,10.841182,94.040714,94.039612
31.200000,6.380739,259.410545,-0.034465,10.841716,94.040714,94.039612
31.210000,6.380394,259.518965,-0.034496,10.842254,94.040714,94.039612
31.220000,6.380049,259.627390,-0.034526,10.842794,94.040714,94.039612
31.230000,6.379704,259.735821,-0.034555,10.843337,94.040714,94.039612
31.240000,6.379358,259.844257,-0.034585,10.843882,94.040714,94.039612
31.250000,6.379012,259.952699,-0.034614,10.844431,94.040714,94.039612
31.260000,6.378666,260.061146,-0.034643,10.844982,94.040714,94.039612
31.270000,6.378319,260.169598,-0.034672,10.845536,94.040714,94.039612
31.280000,6.377973,260.278056,-0.034700,10.846092,94.040714,94.039612
31.290000,6.377625,260.386520,-0.034729,10.846651,94.040714,94.039612
31.300000,6.377278,260.494990,-0.034757,10.847213,94.040714,94.039612
31.310000,6.376930,260.603464,-0.034784,10.847777,94.040714,94.039612
31.320000,6.376582,260.711945,-0.034812,10.848344,94.040714,94.039612
31.330000,6.376234,260.820431,-0.034839,10.848914,94.040714,94.039612
31.340000,6.375885,260.928923,-0.034866,10.849486,94.040714,94.039612
31.350000,6.375537,261.037421,-0.034893,10.850061,94.040714,94.039612
31.360000,6.375188,261.145925,-0.034920,10.850639,94.040714,94.039612
31.370000,6.374838,261.254434,-0.034946,10.851219,94.040714,94.039612
31.380000,6.374489,261.362949,-0.034972,10.851801,94.040714,94.039612
31.390000,6.374139,261.471470,-0.034998,10.852386,94.040714,94.039612
31.400000,6.373789,261.579997,-0.035023,10.852974,94.040714,94.039612
31.410000,6.373438,261.688529,-0.035049,10.853564,94.040714,94.039612
31.420000,6.373088,261.797068,-0.035074,10.854157,94.040714,94.039612
31.430000,6.372737,261.905613,-0.035099,10.854752,94.040714,94.039612
31.440000,6.372386,262.014163,-0.035123,10.855350,94.040714,94.039612
31.450000,6.372034,262.122720,-0.035148,10.855950,94.040714,94.039612
31.460000,6.371683,262.231282,-0.035172,10.856553,94.040714,94.039612
31.470000,6.371331,262.339851,-0.035196,10.857158,94.040714,94.039612
31.480000,6.370979,262.448425,-0.035219,10.857765,94.040714,94.039612
31.490000,6.370627,262.557006,-0.035243,10.858375,94.040714,94.039612
31.500000,6.370274,262.665593,-0.035266,10.858987,94.040714,94.039612
31.510000,6.369921,262.774186,-0.035289,10.859602,94.040714,94.039612
31.520000,6.369568,262.882785,-0.035311,10.860219,94.040714,94.039612
31.530000,6.369215,262.991390,-0.035334,10.860839,94.040714,94.039612
31.540000,6.368862,263.100002,-0.035356,10.861461,94.040714,94.039612
31.550000,6.368508,263.208619,-0.035378,10.862085,94.040714,94.039612
31.560000,6.368154,263.317243,-0.035400,10.862712,94.040714,94.039612
31.570000,6.367800,263.425874,-0.035421,10.863341,94.040714,94.039612
31.580000,6.367446,263.534510,-0.035442,10.863972,94.040714,94.039612
31.590000,6.367091,263.643153,-0.035463,10.864605,94.040714,94.039612
31.600000,6.366736,263.751802,-0.035484,10.865241,94.040714,94.039612
31.610000,6.366381,263.860458,-0.035504,10.865879,94.040714,94.039612
31.620000,6.366026,263.969120,-0.035525,10.866520,94.040714,94.039612
31.630000,6.365671,264.077788,-0.035545,10.867162,94.040714,94.039612
31.640000,6.365315,264.186463,-0.035565,10.867807,94.040714,94.039612
31.650000,6.364960,264.295144,-0.035584,10.868454,94.040714,94.039612
31.660000,6.364604,264.403832,-0.035603,10.869103,94.040714,94.039612
31.670000,6.364248,264.512526,-0.035623,10.869755,94.040714,94.039612
31.680000,6.363891,264.621227,-0.035641,10.870409,94.040714,94.039612
31.690000,6.363535,264.729935,-0.035660,10.871064,94.040714,94.039612
31.700000,6.363178,264.838649,-0.035678,10.871722,94.040714,94.039612
31.710000,6.362821,264.947369,-0.035696,10.872382,94.040714,94.039612
31.720000,6.362464,265.056096,-0.035714,10.873045,94.040714,94.039612
31.730000,6.362107,265.164830,-0.035732,10.873709,94.040714,94.039612
31.740000,6.361750,265.273570,-0.035749,10.874376,94.040714,94.039612
31.750000,6.361392,265.382317,-0.035767,10.875044,94.040714,94.039612
31.760000,6.361034,265.491071,-0.035784,10.875715,94.040714,94.039612
31.770000,6.360676,265.599832,-0.035800,10.876387,94.040714,94.039612
31.780000,6.360318,265.708599,-0.035817,10.877062,94.040714,94.039612
31.790000,6.359960,265.817373,-0.035833,10.877739,94.040714,94.039612
31.800000,6.359602,265.926154,-0.035849,10.878418,94.040714,94.039612
31.810000,6.359243,266.034941,-0.035865,10.879099,94.040714,94.039612
31.820000,6.358884,266.143736,-0.035880,10.879781,94.040714,94.039612
31.830000,6.358525,266.252537,-0.035896,10.880466,94.040714,94.039612
31.840000,6.358166,266.361345,-0.035911,10.881153,94.040714,94.039612
31.850000,6.357807,266.470160,-0.035926,10.881842,94.040714,94.039612
31.860000,6.357448,266.578982,-0.035940,10.882532,94.040714,94.039612
31.870000,6.357088,266.687811,-0.035955,10.883225,94.040714,94.039612
31.880000,6.356729,266.796646,-0.035969,10.883920,94.040714,94.039612
31.890000,6.356369,266.905489,-0.035983,10.884616,94.040714,94.039612
31.900000,6.356009,267.014339,-0.035997,10.885314,94.040714,94.039612
31.910000,6.355649,267.123195,-0.036010,10.886014,94.040714,94.039612
31.920000,6.355289,267.232059,-0.036023,10.886716,94.040714,94.039612
31.930000,6.354929,267.340930,-0.036036,10.887420,94.040714,94.039612
31.940000,6.354568,267.449808,-0.036049,10.888126,94.040714,94.039612
31.950000,6.354208,267.558692,-0.036062,10.888834,94.040714,94.039612
31.960000,6.353847,267.667584,-0.036074,10.889543,94.040714,94.039612
31.970000,6.353486,267.776483,-0.036086,10.890254,94.040714,94.039612
31.980000,6.353125,267.885389,-0.036098,10.890967,94.040714,94.039612
31.990000,6.352764,267.994303,-0.036110,10.891682,94.040714,94.039612
32.000000,6.352403,268.103223,-0.036121,10.892398,94.040714,94.039612
32.010000,6.352042,268.212150,-0.036132,10.893116,94.040714,94.039612
32.020000,6.351680,268.321085,-0.036143,10.893836,94.040714,94.039612
32.030000,6.351319,268.430027,-0.036154,10.894558,94.040714,94.039612
32.040000,6.350957,268.538976,-0.036164,10.895281,94.040714,94.039612
32.050000,6.350596,268.647933,-0.036175,10.896006,94.040714,94.039612
32.060000,6.350234,268.756897,-0.036185,10.896732,94.040714,94.039612
32.070000,6.349872,268.865867,-0.036195,10.897461,94.040714,94.039612
32.080000,6.349510,268.974846,-0.036204,10.898191,94.040714,94.039612
32.090000,6.349148,269.083831,-0.036214,10.898922,94.040714,94.039612
32.100000,6.348786,269.192824,-0.036223,10.899655,94.040714,94.039612
32.110000,6.348423,269.301824,-0.036232,10.900390,94.040714,94.039612
32.120000,6.348061,269.410832,-0.036240,10.901126,94.040714,94.039612
32.130000,6.347698,269.519847,-0.036249,10.901864,94.040714,94.039612
32.140000,6.347336,269.628869,-0.036257,10.902604,94.040714,94.039612
32.150000,6.346973,269.737899,-0.036265,10.903345,94.040714,94.039612
32.160000,6.346611,269.846936,-0.036273,10.904087,94.040714,94.039612
32.170000,6.346248,269.955981,-0.036281,10.904831,94.040714,94.039612
32.180000,6.345885,270.065033,-0.036288,10.905576,94.040714,94.039612
32.190000,6.345522,270.174092,-0.036295,10.906323,94.040714,94.039612
32.200000,6.345159,270.283159,-0.036302,10.907072,94.040714,94.039612
32.210000,6.344796,270.392234,-0.036309,10.907822,94.040714,94.039612
32.220000,6.344433,270.501316,-0.036315,10.908573,94.040714,94.039612
32.230000,6.344070,270.610405,-0.036321,10.909326,94.040714,94.039612
32.240000,6.343707,270.719502,-0.036328,10.910080,94.040714,94.039612
32.250000,6.343343,270.828607,-0.036333,10.910836,94.040714,94.039612
32.260000,6.342980,270.937719,-0.036339,10.911592,94.040714,94.039612
32.270000,6.342616,271.046839,-0.036344,10.912351,94.040714,94.039612
32.280000,6.342253,271.155966,-0.036349,10.913110,94.040714,94.039612
32.290000,6.341889,271.265101,-0.036354,10.913871,94.040714,94.039612
32.300000,6.341526,271.374243,-0.036359,10.914634,94.040714,94.039612
32.310000,6.341162,271.483394,-0.036364,10.915397,94.040714,94.039612
32.320000,6.340799,271.592551,-0.036368,10.916162,94.040714,94.039612
32.330000,6.340435,271.701717,-0.036372,10.916928,94.040714,94.039612
32.340000,6.340071,271.810890,-0.036376,10.917696,94.040714,94.039612
32.350000,6.339707,271.920071,-0.036379,10.918465,94.040714,94.039612
32.360000,6.339344,272.029259,-0.036383,10.919235,94.040714,94.039612
32.370000,6.338980,272.138455,-0.036386,10.920006,94.040714,94.039612
32.380000,6.338616,272.247659,-0.036389,10.920778,94.040714,94.039612
32.390000,6.338252,272.356871,-0.036392,10.921552,94.040714,94.039612
32.400000,6.337888,272.466090,-0.036394,10.922326,94.040714,94.039612
32.410000,6.337524,272.575318,-0.036397,10.923102,94.040714,94.039612
32.420000,6.337160,272.684552,-0.036399,10.923879,94.040714,94.039612
32.430000,6.336796,272.793795,-0.036401,10.924658,94.040714,94.039612
32.440000,6.336432,272.903046,-0.036402,10.925437,94.040714,94.039612
32.450000,6.336068,273.012304,-0.036404,10.926217,94.040714,94.039612
32.460000,6.335704,273.121570,-0.036405,10.926999,94.040714,94.039612
32.470000,6.335340,273.230844,-0.036406,10.927781,94.040714,94.039612
32.480000,6.334976,273.340126,-0.036407,10.928565,94.040714,94.039612
32.490000,6.334612,273.449415,-0.036408,10.929350,94.040714,94.039612
32.500000,6.334248,273.558713,-0.036408,10.930136,94.040714,94.039612
32.510000,6.333884,273.668018,-0.036408,10.930922,94.040714,94.039612
32.520000,6.333520,273.777331,-0.036408,10.931710,94.040714,94.039612
32.530000,6.333155,273.886652,-0.036408,10.932499,94.040714,94.039612
32.540000,6.332791,273.995981,-0.036408,10.933289,94.040714,94.039612
32.550000,6.332427,274.105318,-0.036407,10.934079,94.040714,94.039612
32.560000,6.332063,274.214663,-0.036406,10.934871,94.040714,94.039612
32.570000,6.331699,274.324015,-0.036405,10.935664,94.040714,94.039612
32.580000,6.331335,274.433376,-0.036404,10.936457,94.040714,94.039612
32.590000,6.330971,274.542744,-0.036402,10.937251,94.040714,94.039612
32.600000,6.330607,274.652121,-0.036401,10.938047,94.040714,94.039612
32.610000,6.330243,274.761505,-0.036399,10.938843,94.040714,94.039612
32.620000,6.329879,274.870898,-0.036397,10.939640,94.040714,94.039612
32.630000,6.329515,274.980298,-0.036394,10.940438,94.040714,94.039612
32.640000,6.329151,275.089707,-0.036392,10.941237,94.040714,94.039612
32.650000,6.328787,275.199123,-0.036389,10.942036,94.040714,94.039612
32.660000,6.328423,275.308547,-0.036386,10.942836,94.040714,94.039612
32.670000,6.328060,275.417980,-0.036383,10.943638,94.040714,94.039612
32.680000,6.327696,275.527420,-0.036380,10.944439,94.040714,94.039612
32.690000,6.327332,275.636868,-0.036376,10.945242,94.040714,94.039612
32.700000,6.326968,275.746325,-0.036372,10.946045,94.040714,94.039612
32.710000,6.326605,275.855789,-0.036368,10.946850,94.040714,94.039612
32.720000,6.326241,275.965262,-0.036364,10.947654,94.040714,94.039612
32.730000,6.325877,276.074742,-0.036360,10.948460,94.040714,94.039612
32.740000,6.325514,276.184231,-0.036355,10.949266,94.040714,94.039612
32.750000,6.325150,276.293728,-0.036350,10.950073,94.040714,94.039612
32.760000,6.324787,276.403232,-0.036345,10.950881,94.040714,94.039612
32.770000,6.324423,276.512745,-0.036340,10.951689,94.040714,94.039612
32.780000,6.324060,276.622266,-0.036335,10.952498,94.040714,94.039612
32.790000,6.323697,276.731795,-0.036329,10.953307,94.040714,94.039612
32.800000,6.323333,276.841332,-0.036324,10.954117,94.040714,94.039612
32.810000,6.322970,276.950878,-0.036318,10.954928,94.040714,94.039612
32.820000,6.322607,277.060431,-0.036311,10.955739,94.040714,94.039612
32.830000,6.322244,277.169992,-0.036305,10.956551,94.040714,94.039612
32.840000,6.321881,277.279562,-0.036298,10.957363,94.040714,94.039612
32.850000,6.321518,277.389140,-0.036292,10.958176,94.040714,94.039612
32.860000,6.321155,277.498726,-0.036285,10.958990,94.040714,94.039612
32.870000,6.320792,277.608320,-0.036277,10.959804,94.040714,94.039612
32.880000,6.320430,277.717922,-0.036270,10.960618,94.040714,94.039612
32.890000,6.320067,277.827532,-0.036262,10.961433,94.040714,94.039612
32.900000,6.319704,277.937150,-0.036255,10.962248,94.040714,94.039612
32.910000,6.319342,278.046777,-0.036247,10.963064,94.040714,94.039612
32.920000,6.318979,278.156412,-0.036238,10.963880,94.040714,94.039612
32.930000,6.318617,278.266054,-0.036230,10.964697,94.040714,94.039612
32.940000,6.318255,278.375705,-0.036221,10.965514,94.040714,94.039612
32.950000,6.317893,278.485365,-0.036213,10.966331,94.040714,94.039612
32.960000,6.317531,278.595032,-0.036204,10.967149,94.040714,94.039612
32.970000,6.317169,278.704708,-0.036194,10.967967,94.040714,94.039612
32.980000,6.316807,278.814391,-0.036185,10.968785,94.040714,94.039612
32.990000,6.316445,278.924083,-0.036175,10.969604,94.040714,94.039612
33.000000,6.316083,279.033784,-0.036166,10.970423,94.040714,94.039612
33.010000,6.315721,279.143492,-0.036156,10.971243,94.040714,94.039612
33.020000,6.315360,279.253208,-0.036146,10.972062,94.040714,94.039612
33.030000,6.314999,279.362933,-0.036135,10.972882,94.040714,94.039612
33.040000,6.314637,279.472666,-0.036125,10.973703,94.040714,94.039612
33.050000,6.314276,279.582407,-0.036114,10.974523,94.040714,94.039612
33.060000,6.313915,279.692156,-0.036103,10.975344,94.040714,94.039612
33.070000,6.313554,279.801914,-0.036092,10.976165,94.040714,94.039612
33.080000,6.313193,279.911680,-0.036081,10.976986,94.040714,94.039612
33.090000,6.312832,280.021454,-0.036069,10.977807,94.040714,94.039612
33.100000,6.312472,280.131236,-0.036057,10.978629,94.040714,94.039612
33.110000,6.312111,280.241026,-0.036046,10.979450,94.040714,94.039612
33.120000,6.311751,280.350825,-0.036033,10.980272,94.040714,94.039612
33.130000,6.311391,280.460632,-0.036021,10.981094,94.040714,94.039612
33.140000,6.311030,280.570447,-0.036009,10.981916,94.040714,94.039612
33.150000,6.310670,280.680270,-0.035996,10.982738,94.040714,94.039612
33.160000,6.310311,280.790102,-0.035983,10.983561,94.040714,94.039612
33.170000,6.309951,280.899941,-0.035970,10.984383,94.040714,94.039612
33.180000,6.309591,281.009789,-0.035957,10.985205,94.040714,94.039612
33.190000,6.309232,281.119645,-0.035944,10.986028,94.040714,94.039612
33.200000,6.308872,281.229510,-0.035930,10.986850,94.040714,94.039612
33.210000,6.308513,281.339382,-0.035916,10.987673,94.040714,94.039612
33.220000,6.308154,281.449263,-0.035902,10.988496,94.040714,94.039612
33.230000,6.307795,281.559152,-0.035888,10.989318,94.040714,94.039612
33.240000,6.307436,281.669050,-0.035874,10.990141,94.040714,94.039612
33.250000,6.307078,281.778955,-0.035859,10.990963,94.040714,94.039612
33.260000,6.306719,281.888869,-0.035845,10.991786,94.040714,94.039612
33.270000,6.306361,281.998791,-0.035830,10.992608,94.040714,94.039612
33.280000,6.306002,282.108721,-0.035815,10.993430,94.040714,94.039612
33.290000,6.305644,282.218659,-0.035799,10.994253,94.040714,94.039612
33.300000,6.305286,282.328606,-0.035784,10.995075,94.040714,94.039612
33.310000,6.304929,282.438561,-0.035768,10.995897,94.040714,94.039612
33.320000,6.304571,282.548524,-0.035752,10.996719,94.040714,94.039612
33.330000,6.304214,282.658495,-0.035736,10.997541,94.040714,94.039612
33.340000,6.303856,282.768475,-0.035720,10.998362,94.040714,94.039612
33.350000,6.303499,282.878463,-0.035704,10.999184,94.040714,94.039612
33.360000,6.303142,282.988459,-0.035687,11.000005,94.040714,94.039612
33.370000,6.302785,283.098463,-0.035671,11.000826,94.040714,94.039612
33.380000,6.302429,283.208475,-0.035654,11.001647,94.040714,94.039612
